air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_power,temp_diff,overstrain,machine_failure
300.6,312.0,1490,42.2,3,62878.0,11.4,126.6,0
300.7,312.0,1550,32.4,5,50220.0,11.3,162.0,0
300.8,312.0,1416,46.5,7,65844.0,11.2,325.5,0
300.7,311.9,1485,38.8,9,57618.0,11.2,349.2,0
300.7,311.8,1564,36.8,11,57555.2,11.1,404.8,0
300.7,311.7,1910,19.7,13,37627.0,11.0,256.1,0
300.7,311.7,1460,46.1,15,67306.0,11.0,691.5,0
300.7,311.8,1603,34.1,17,54662.3,11.1,579.7,0
300.7,311.8,1486,47.3,19,70287.8,11.1,898.7,0
300.8,311.9,1560,31.8,21,49608.0,11.1,667.8,0
300.8,311.9,1498,39.3,23,58871.4,11.1,903.9,0
300.8,311.9,1431,48.5,25,69403.5,11.1,1212.5,0
300.8,311.9,1486,45.1,30,67018.6,11.1,1353.0,0
300.7,311.9,1486,35.8,32,53198.8,11.2,1145.6,0
300.7,311.8,1441,38.1,34,54902.1,11.1,1295.4,0
300.7,311.9,1366,55.1,36,75266.6,11.2,1983.6,0
300.6,311.8,1471,41.4,39,60899.4,11.2,1614.6,0
300.6,311.9,1463,38.2,41,55886.6,11.3,1566.2,0
300.6,311.9,1413,41.3,43,58356.9,11.3,1775.9,0
300.6,311.9,1604,30.5,45,48922.0,11.3,1372.5,0
300.7,312.0,1401,51.1,50,71591.1,11.3,2555.0,0
300.6,311.8,1652,27.2,52,44934.4,11.2,1414.4,0
300.5,311.9,1403,45.7,54,64117.1,11.4,2467.8,0
300.5,311.9,1887,21.7,56,40947.9,11.4,1215.2,0
300.4,311.8,1405,47.9,58,67299.5,11.4,2778.2,0
300.2,311.6,1496,41.1,60,61485.6,11.4,2466.0,0
300.1,311.5,1499,43.4,65,65056.6,11.4,2821.0,0
300.2,311.5,1549,37.2,67,57622.8,11.3,2492.4,0
300.3,311.6,1515,44.9,69,68023.5,11.3,3098.1,0
300.2,311.6,1540,37.7,71,58058.0,11.4,2676.7,0
300.2,311.5,1426,44.3,73,63171.8,11.3,3233.9,0
300.2,311.6,1465,41.4,78,60651.0,11.4,3229.2,0
300.3,311.6,1359,54.1,81,73521.9,11.3,4382.1,0
300.3,311.7,1551,36.4,84,56456.4,11.4,3057.6,0
300.5,311.8,1596,34.8,87,55540.8,11.3,3027.6,0
300.5,311.9,1670,26.3,89,43921.0,11.4,2340.7,0
300.4,311.9,1868,21.3,92,39788.4,11.5,1959.6,0
300.6,312.0,1490,39.8,94,59302.0,11.4,3741.2,0
300.5,311.9,1676,35.2,97,58995.2,11.4,3414.4,0
300.5,311.9,1875,22.1,100,41437.5,11.4,2210.0,0
300.5,312.0,1867,23.0,103,42941.0,11.5,2369.0,0
300.5,312.0,1646,29.5,106,48557.0,11.5,3127.0,0
300.5,312.0,1375,43.2,108,59400.0,11.5,4665.6,0
300.5,312.0,1558,36.7,113,57178.6,11.5,4147.1,0
300.4,312.0,1631,34.9,115,56921.9,11.6,4013.5,0
300.4,312.0,1366,43.0,117,58738.0,11.6,5031.0,0
300.3,311.8,1360,48.0,119,65280.0,11.5,5712.0,0
300.3,311.8,1547,39.7,121,61415.9,11.5,4803.7,0
300.3,311.7,1571,31.2,123,49015.2,11.4,3837.6,0
300.2,311.5,1528,36.1,125,55160.8,11.3,4512.5,0
300.2,311.5,1432,43.6,127,62435.2,11.3,5537.2,0
300.2,311.6,1356,53.5,132,72546.0,11.4,7062.0,0
300.1,311.5,1422,46.2,134,65696.4,11.4,6190.8,0
300.1,311.4,1438,42.2,139,60683.6,11.3,5865.8,0
300.2,311.4,1483,44.4,141,65845.2,11.2,6260.4,0
300.2,311.4,1331,49.8,143,66283.8,11.2,7121.4,0
300.2,311.4,1463,37.5,145,54862.5,11.2,5437.5,0
300.1,311.4,1446,40.6,147,58707.6,11.3,5968.2,0
300.1,311.4,1356,45.7,149,61969.2,11.3,6809.3,0
300.1,311.3,1676,30.3,151,50782.8,11.2,4575.3,0
300.1,311.4,1910,23.0,153,43930.0,11.3,3519.0,0
300.2,311.6,1375,56.9,155,78237.5,11.4,8819.5,0
300.2,311.6,1513,40.8,157,61730.4,11.4,6405.6,0
300.2,311.6,1511,35.7,160,53942.7,11.4,5712.0,0
300.2,311.6,1662,28.8,162,47865.6,11.4,4665.6,0
300.2,311.7,1493,48.3,167,72111.9,11.5,8066.1,0
300.2,311.7,1555,37.4,169,58157.0,11.5,6320.6,0
300.3,311.7,1452,41.5,172,60258.0,11.4,7138.0,0
300.2,311.6,1500,39.0,174,58500.0,11.4,6786.0,0
300.2,311.7,1603,30.5,176,48891.5,11.5,5368.0,0
300.3,311.7,1682,27.8,178,46759.6,11.4,4948.4,0
300.3,311.8,1567,37.7,180,59075.9,11.5,6786.0,0
300.3,311.8,1413,46.0,182,64998.0,11.5,8372.0,0
300.3,311.9,1429,41.6,184,59446.4,11.6,7654.4,0
300.3,311.9,1692,31.5,187,53298.0,11.6,5890.5,0
300.4,311.9,1476,48.7,189,71881.2,11.5,9204.3,0
300.4,312.0,1596,30.4,191,48518.4,11.6,5806.4,0
300.3,311.9,1390,49.0,194,68110.0,11.6,9506.0,0
300.3,311.8,1607,33.7,199,54155.9,11.5,6706.3,0
300.3,311.7,1821,26.3,202,47892.3,11.4,5312.6,0
300.3,311.8,2141,18.5,204,39608.5,11.5,3774.0,0
300.4,311.8,1553,33.1,209,51404.3,11.4,6917.9,1
300.4,311.8,1442,45.1,0,65034.2,11.4,0.0,0
300.4,311.7,1459,45.6,3,66530.4,11.3,136.8,0
300.4,311.8,2496,13.5,5,33696.0,11.4,67.5,0
300.4,311.8,1367,57.2,10,78192.4,11.4,572.0,0
300.3,311.8,2004,19.6,12,39278.4,11.5,235.2,0
300.3,311.7,1406,47.5,14,66785.0,11.4,665.0,0
300.3,311.8,1548,33.0,16,51084.0,11.5,528.0,0
300.3,311.7,1333,55.2,18,73581.6,11.4,993.6,0
300.2,311.6,1767,26.4,20,46648.8,11.4,528.0,0
300.2,311.6,1827,27.0,22,49329.0,11.4,594.0,0
300.2,311.6,1533,46.4,24,71131.2,11.4,1113.6,0
300.2,311.5,1515,36.8,27,55752.0,11.3,993.6,0
300.2,311.4,1568,41.0,32,64288.0,11.2,1312.0,0
300.2,311.4,1452,47.8,34,69405.6,11.2,1625.2,0
300.2,311.4,1433,37.9,36,54310.7,11.2,1364.4,0
300.1,311.3,1650,33.8,38,55770.0,11.2,1284.4,0
300.1,311.4,1629,31.3,41,50987.7,11.3,1283.3,0
300.0,311.3,1520,39.2,43,59584.0,11.3,1685.6,0
300.0,311.2,1393,43.1,45,60038.3,11.2,1939.5,0
299.9,311.2,1364,49.6,50,67654.4,11.3,2480.0,0
299.9,311.3,1389,50.0,55,69450.0,11.4,2750.0,0
299.8,311.1,1466,46.1,58,67582.6,11.3,2673.8,0
299.7,311.1,1650,32.4,60,53460.0,11.4,1944.0,0
299.6,311.0,1554,36.3,62,56410.2,11.4,2250.6,0
299.6,310.9,1474,39.7,64,58517.8,11.3,2540.8,0
299.5,310.8,1600,32.4,67,51840.0,11.3,2170.8,0
299.5,310.8,1356,54.9,72,74444.4,11.3,3952.8,0
299.5,310.8,1571,38.2,74,60012.2,11.3,2826.8,0
299.6,310.9,1658,28.0,76,46424.0,11.3,2128.0,0
299.6,310.8,1393,49.9,78,69510.7,11.2,3892.2,0
299.7,311.0,1448,49.8,80,72110.4,11.3,3984.0,0
299.7,310.9,1477,40.4,83,59670.8,11.2,3353.2,0
299.7,311.0,1506,42.7,85,64306.2,11.3,3629.5,0
299.7,310.9,1685,32.1,88,54088.5,11.2,2824.8,0
299.6,310.9,1533,31.8,91,48749.4,11.3,2893.8,0
299.5,310.8,1447,41.0,93,59327.0,11.3,3813.0,0
299.5,310.7,1488,39.5,95,58776.0,11.2,3752.5,0
299.6,310.8,1427,50.4,98,71920.8,11.2,4939.2,0
299.5,310.7,1424,41.3,101,58811.2,11.2,4171.3,0
299.5,310.7,1472,40.9,104,60204.8,11.2,4253.6,0
299.5,310.7,1438,45.7,106,65716.6,11.2,4844.2,0
299.6,310.8,1507,42.4,108,63896.8,11.2,4579.2,0
299.6,310.7,1393,52.1,110,72575.3,11.1,5731.0,0
299.5,310.8,1283,52.4,112,67229.2,11.3,5868.8,0
299.6,310.8,1644,30.9,114,50799.6,11.2,3522.6,0
299.6,310.8,1498,46.9,116,70256.2,11.2,5440.4,0
299.6,310.8,1400,40.8,118,57120.0,11.2,4814.4,0
299.6,310.9,1679,31.2,120,52384.8,11.3,3744.0,0
299.7,311.1,1618,30.3,125,49025.4,11.4,3787.5,0
299.6,311.0,1714,30.2,128,51762.8,11.4,3865.6,0
299.6,311.0,1574,35.0,133,55090.0,11.4,4655.0,0
299.7,311.1,1574,36.4,135,57293.6,11.4,4914.0,0
299.6,310.9,1472,40.9,137,60204.8,11.3,5603.3,0
299.6,311.0,1552,33.2,139,51526.4,11.4,4614.8,0
299.7,311.1,1603,31.4,141,50334.2,11.4,4427.4,0
299.7,311.1,1353,47.1,143,63726.3,11.4,6735.3,0
299.7,311.1,1690,30.6,148,51714.0,11.4,4528.8,0
299.8,311.2,1745,26.3,150,45893.5,11.4,3945.0,0
299.9,311.3,1522,45.7,153,69555.4,11.4,6992.1,0
300.0,311.4,1641,34.5,155,56614.5,11.4,5347.5,0
299.9,311.4,1596,28.9,160,46124.4,11.5,4624.0,0
299.9,311.4,1497,37.0,162,55389.0,11.5,5994.0,0
299.9,311.3,1371,52.3,167,71703.3,11.4,8734.1,0
299.9,311.3,1445,41.2,169,59534.0,11.4,6962.8,0
299.8,311.2,1564,40.0,172,62560.0,11.4,6880.0,0
299.7,311.1,1439,44.9,174,64611.1,11.4,7812.6,0
299.7,311.2,1352,52.1,176,70439.2,11.5,9169.6,0
299.8,311.3,1560,35.4,178,55224.0,11.5,6301.2,0
299.7,311.2,1616,42.3,180,68356.8,11.5,7614.0,0
299.7,311.2,1835,23.7,183,43489.5,11.5,4337.1,0
299.7,311.1,1649,32.7,185,53922.3,11.4,6049.5,0
299.8,311.1,1452,47.3,188,68679.6,11.3,8892.4,0
299.8,311.1,2144,17.7,190,37948.8,11.3,3363.0,0
299.7,311.1,1554,41.0,192,63714.0,11.4,7872.0,0
299.7,311.0,1827,25.4,194,46405.8,11.3,4927.6,0
299.6,310.9,1448,46.3,196,67042.4,11.3,9074.8,0
299.6,310.9,1530,38.8,198,59364.0,11.3,7682.4,0
299.7,311.0,1983,21.0,201,41643.0,11.3,4221.0,0
299.7,310.9,1620,37.2,203,60264.0,11.2,7551.6,0
299.6,310.9,1630,29.8,206,48574.0,11.3,6138.8,0
299.6,310.9,1229,65.2,209,80130.8,11.3,13626.8,1
299.5,310.8,1873,22.3,211,41767.9,11.3,4705.3,0
299.4,310.7,1426,45.7,213,65168.2,11.3,9734.1,0
299.4,310.8,1376,53.9,215,74166.4,11.4,11588.5,1
299.4,310.8,1622,33.6,217,54499.2,11.4,7291.2,0
299.4,310.7,1492,45.7,219,68184.4,11.3,10008.3,0
299.3,310.7,1374,48.9,222,67188.6,11.4,10855.8,0
299.2,310.7,1737,27.0,225,46899.0,11.5,6075.0,1
299.3,310.8,1426,42.4,0,60462.4,11.5,0.0,0
299.3,310.9,1826,25.1,2,45832.6,11.6,50.2,0
299.3,310.9,1669,32.4,5,54075.6,11.6,162.0,0
299.4,310.9,1473,40.1,7,59067.3,11.5,280.7,0
299.4,310.9,1751,27.8,10,48677.8,11.5,278.0,0
299.4,310.9,1446,47.3,12,68395.8,11.5,567.6,0
299.3,310.8,1483,43.5,15,64510.5,11.5,652.5,0
299.2,310.7,1535,42.6,17,65391.0,11.5,724.2,0
299.2,310.7,1477,44.0,19,64988.0,11.5,836.0,0
299.3,310.8,1391,46.9,21,65237.9,11.5,984.9,0
299.2,310.7,1636,29.4,23,48098.4,11.5,676.2,0
299.2,310.6,1675,33.3,28,55777.5,11.4,932.4,0
299.2,310.5,1329,48.9,30,64988.1,11.3,1467.0,0
299.2,310.5,1548,33.5,35,51858.0,11.3,1172.5,0
299.2,310.5,1391,45.8,38,63707.8,11.3,1740.4,0
299.1,310.5,1437,43.1,40,61934.7,11.4,1724.0,0
299.2,310.6,1370,61.9,42,84803.0,11.4,2599.8,0
299.1,310.6,1577,37.1,44,58506.7,11.5,1632.4,0
299.1,310.5,1485,37.8,46,56133.0,11.4,1738.8,0
299.0,310.4,1504,34.3,48,51587.2,11.4,1646.4,0
298.9,310.3,1551,35.2,50,54595.2,11.4,1760.0,0
299.1,310.5,1428,43.0,53,61404.0,11.4,2279.0,0
299.0,310.5,1755,27.9,56,48964.5,11.5,1562.4,0
299.1,310.5,1329,54.9,58,72962.1,11.4,3184.2,0
299.1,310.5,1496,35.2,60,52659.2,11.4,2112.0,0
299.1,310.5,1532,36.6,62,56071.2,11.4,2269.2,0
299.1,310.5,1389,61.4,64,85284.6,11.4,3929.6,0
299.1,310.4,1524,51.4,66,78333.6,11.3,3392.4,0
299.1,310.4,1422,49.3,69,70104.6,11.3,3401.7,0
299.1,310.5,1739,27.4,72,47648.6,11.4,1972.8,0
299.1,310.5,1736,26.9,74,46698.4,11.4,1990.6,0
299.1,310.5,1419,48.8,76,69247.2,11.4,3708.8,0
299.1,310.6,1326,49.7,78,65902.2,11.5,3876.6,0
299.1,310.6,1449,43.2,80,62596.8,11.5,3456.0,0
299.2,310.6,1534,39.7,83,60899.8,11.4,3295.1,0
299.2,310.6,1443,50.9,85,73448.7,11.4,4326.5,0
299.2,310.6,1498,41.1,88,61567.8,11.4,3616.8,0
299.1,310.6,1796,26.0,90,46696.0,11.5,2340.0,0
299.1,310.4,1519,45.3,92,68810.7,11.3,4167.6,0
299.0,310.4,1339,49.6,94,66414.4,11.4,4662.4,0
299.0,310.4,1483,41.5,96,61544.5,11.4,3984.0,0
298.9,310.2,2099,20.0,98,41980.0,11.3,1960.0,0
299.0,310.3,1689,29.7,101,50163.3,11.3,2999.7,0
299.1,310.4,1369,54.5,104,74610.5,11.3,5668.0,0
299.0,310.4,1512,38.8,109,58665.6,11.4,4229.2,0
299.0,310.3,1303,68.6,111,89385.8,11.3,7614.6,1
299.0,310.3,1552,39.9,114,61924.8,11.3,4548.6,0
299.0,310.4,1713,28.0,116,47964.0,11.4,3248.0,0
298.9,310.3,1456,44.1,118,64209.6,11.4,5203.8,0
299.0,310.4,1524,39.8,120,60655.2,11.4,4776.0,0
299.0,310.4,1394,45.2,122,63008.8,11.4,5514.4,0
299.0,310.4,1981,21.2,125,41997.2,11.4,2650.0,0
299.0,310.4,1565,36.1,127,56496.5,11.4,4584.7,0
299.1,310.4,1657,31.0,129,51367.0,11.3,3999.0,0
299.0,310.4,1625,37.1,131,60287.5,11.4,4860.1,0
299.0,310.4,1606,31.1,134,49946.6,11.4,4167.4,0
299.0,310.5,1336,56.8,136,75884.8,11.5,7724.8,0
299.0,310.6,1587,34.2,141,54275.4,11.6,4822.2,0
299.1,310.6,1602,39.7,144,63599.4,11.5,5716.8,0
299.1,310.5,1471,38.4,146,56486.4,11.4,5606.4,0
299.1,310.6,1332,48.0,148,63936.0,11.5,7104.0,0
299.2,310.6,1434,48.4,153,69405.6,11.4,7405.2,0
299.1,310.6,1921,23.9,158,45911.9,11.5,3776.2,0
299.2,310.6,1704,30.6,160,52142.4,11.4,4896.0,0
299.1,310.6,1397,49.5,165,69151.5,11.5,8167.5,0
299.1,310.6,1791,28.0,168,50148.0,11.5,4704.0,0
299.1,310.6,1818,24.1,173,43813.8,11.5,4169.3,0
299.2,310.7,1540,36.3,175,55902.0,11.5,6352.5,0
299.2,310.8,1502,39.8,177,59779.6,11.6,7044.6,0
299.2,310.8,1761,30.4,180,53534.4,11.6,5472.0,0
299.1,310.8,1517,38.4,185,58252.8,11.7,7104.0,0
299.1,310.7,1309,51.1,188,66889.9,11.6,9606.8,0
298.9,310.6,1363,52.6,190,71693.8,11.7,9994.0,0
299.0,310.6,1787,22.2,192,39671.4,11.6,4262.4,0
298.9,310.5,1640,29.2,195,47888.0,11.6,5694.0,0
298.9,310.6,1720,25.3,197,43516.0,11.7,4984.1,0
298.8,310.5,1384,52.8,200,73075.2,11.7,10560.0,0
298.8,310.5,1294,55.8,202,72205.2,11.7,11271.6,0
298.8,310.5,1464,46.4,207,67929.6,11.7,9604.8,0
298.8,310.6,1803,25.4,209,45796.2,11.8,5308.6,0
298.8,310.6,1602,39.1,211,62638.2,11.8,8250.1,0
298.9,310.6,1519,38.8,213,58937.2,11.7,8264.4,0
298.9,310.7,1638,33.6,218,55036.8,11.8,7324.8,0
298.9,310.6,1615,33.0,221,53295.0,11.7,7293.0,0
298.8,310.6,1651,33.3,0,54978.3,11.8,0.0,0
298.9,310.6,1387,52.7,2,73094.9,11.7,105.4,0
298.8,310.5,1678,32.8,4,55038.4,11.7,131.2,0
298.9,310.6,1585,38.1,7,60388.5,11.7,266.7,0
298.8,310.6,1640,33.8,9,55432.0,11.8,304.2,0
298.9,310.6,1406,43.8,12,61582.8,11.7,525.6,0
298.9,310.6,1679,35.8,14,60108.2,11.7,501.2,0
298.9,310.5,1717,26.9,17,46187.3,11.6,457.3,0
298.9,310.5,1429,39.9,19,57017.1,11.6,758.1,0
298.9,310.4,1533,44.4,24,68065.2,11.5,1065.6,0
298.9,310.5,1525,38.5,27,58712.5,11.6,1039.5,0
298.9,310.4,1739,26.3,30,45735.7,11.5,789.0,0
298.9,310.3,1436,39.0,32,56004.0,11.4,1248.0,0
298.8,310.2,1595,33.1,34,52794.5,11.4,1125.4,0
298.7,310.1,1435,45.6,37,65436.0,11.4,1687.2,0
298.7,310.0,1637,31.8,42,52056.6,11.3,1335.6,0
298.7,310.1,1558,37.6,44,58580.8,11.4,1654.4,0
298.7,310.1,1644,34.1,46,56060.4,11.4,1568.6,0
298.7,310.1,1641,31.1,49,51035.1,11.4,1523.9,0
298.8,310.2,1504,41.0,51,61664.0,11.4,2091.0,0
298.7,310.1,1506,50.7,53,76354.2,11.4,2687.1,0
298.8,310.1,1380,44.0,56,60720.0,11.3,2464.0,0
298.7,310.1,1549,42.5,61,65832.5,11.4,2592.5,0
298.7,310.1,1402,69.7,64,97719.4,11.4,4460.8,1
298.7,310.1,1401,45.3,67,63465.3,11.4,3035.1,0
298.7,310.0,1459,40.2,69,58651.8,11.3,2773.8,0
298.7,309.9,1465,39.7,72,58160.5,11.2,2858.4,0
298.8,310.0,1295,52.7,74,68246.5,11.2,3899.8,0
298.8,310.0,1529,38.5,77,58866.5,11.2,2964.5,0
298.8,310.0,1484,44.9,80,66631.6,11.2,3592.0,0
298.8,309.9,1739,30.6,83,53213.4,11.1,2539.8,0
298.7,309.8,1422,40.7,85,57875.4,11.1,3459.5,0
298.8,309.8,1463,40.0,90,58520.0,11.0,3600.0,0
298.7,309.7,1667,30.4,92,50676.8,11.0,2796.8,0
298.7,309.7,1565,39.3,94,61504.5,11.0,3694.2,0
298.7,309.7,1393,45.7,99,63660.1,11.0,4524.3,0
298.8,309.7,1453,47.7,101,69308.1,10.9,4817.7,0
298.8,309.6,1442,50.0,104,72100.0,10.8,5200.0,0
298.7,309.6,1364,44.9,106,61243.6,10.9,4759.4,0
298.7,309.5,1453,40.4,108,58701.2,10.8,4363.2,0
298.7,309.5,1394,46.0,113,64124.0,10.8,5198.0,0
298.7,309.5,1500,38.8,116,58200.0,10.8,4500.8,0
298.6,309.5,1523,34.2,119,52086.6,10.9,4069.8,0
298.7,309.6,1254,57.1,124,71603.4,10.9,7080.4,0
298.6,309.5,1325,52.2,127,69165.0,10.9,6629.4,0
298.8,309.7,1424,49.6,129,70630.4,10.9,6398.4,0
298.8,309.7,1505,39.0,131,58695.0,10.9,5109.0,0
298.8,309.7,1392,48.7,133,67790.4,10.9,6477.1,0
298.8,309.7,1529,44.0,136,67276.0,10.9,5984.0,0
298.8,309.7,1477,48.5,138,71634.5,10.9,6693.0,0
298.8,309.7,1459,47.3,141,69010.7,10.9,6669.3,0
299.0,309.8,2240,15.9,144,35616.0,10.8,2289.6,0
298.9,309.7,1449,48.8,147,70711.2,10.8,7173.6,0
298.8,309.7,1589,35.3,149,56091.7,10.9,5259.7,0
298.8,309.7,1740,28.5,152,49590.0,10.9,4332.0,0
298.8,309.7,1499,40.3,154,60409.7,10.9,6206.2,0
298.8,309.7,1480,38.1,157,56388.0,10.9,5981.7,0
298.8,309.7,1751,29.6,160,51829.6,10.9,4736.0,0
298.7,309.7,1510,40.6,162,61306.0,11.0,6577.2,0
298.8,309.8,1437,48.2,164,69263.4,11.0,7904.8,0
298.8,309.7,1609,40.4,169,65003.6,10.9,6827.6,0
298.8,309.8,1490,35.9,171,53491.0,11.0,6138.9,0
298.7,309.7,1601,35.7,176,57155.7,11.0,6283.2,0
298.7,309.6,1665,31.1,178,51781.5,10.9,5535.8,0
298.7,309.6,1452,42.7,180,62000.4,10.9,7686.0,0
298.7,309.5,1487,33.6,183,49963.2,10.8,6148.8,0
298.7,309.6,1382,48.1,186,66474.2,10.9,8946.6,0
298.7,309.6,1686,26.2,189,44173.2,10.9,4951.8,0
298.6,309.6,1491,36.9,192,55017.9,11.0,7084.8,0
298.7,309.6,1442,55.6,194,80175.2,10.9,10786.4,0
298.6,309.6,1390,50.3,196,69917.0,11.0,9858.8,0
298.7,309.6,1502,46.7,198,70143.4,10.9,9246.6,0
298.6,309.6,1344,59.4,200,79833.6,11.0,11880.0,0
298.5,309.5,1385,46.3,203,64125.5,11.0,9398.9,1
298.7,309.7,1547,37.4,0,57857.8,11.0,0.0,0
298.6,309.6,1525,42.4,2,64660.0,11.0,84.8,0
298.6,309.6,1540,35.8,5,55132.0,11.0,179.0,0
298.6,309.5,1450,44.3,7,64235.0,10.9,310.1,0
298.6,309.6,1353,62.5,9,84562.5,11.0,562.5,0
298.8,309.7,1582,45.0,11,71190.0,10.9,495.0,0
298.9,309.8,1396,49.0,13,68404.0,10.9,637.0,0
298.8,309.8,1551,36.6,15,56766.6,11.0,549.0,0
298.9,309.8,1836,22.8,18,41860.8,10.9,410.4,0
298.9,309.8,1390,49.9,21,69361.0,10.9,1047.9,0
298.9,309.8,1534,42.1,23,64581.4,10.9,968.3,0
298.8,309.7,1953,20.6,25,40231.8,10.9,515.0,0
298.8,309.8,1634,33.6,27,54902.4,11.0,907.2,0
298.7,309.7,1881,21.7,29,40817.7,11.0,629.3,0
298.8,309.7,1448,44.8,31,64870.4,10.9,1388.8,0
298.7,309.7,1362,50.5,34,68781.0,11.0,1717.0,0
298.8,309.7,1225,63.4,37,77665.0,10.9,2345.8,0
298.8,309.6,1384,48.2,39,66708.8,10.8,1879.8,0
298.8,309.8,1334,49.3,42,65766.2,11.0,2070.6,0
298.8,309.7,1336,50.3,44,67200.8,10.9,2213.2,0
298.8,309.9,1331,61.6,46,81989.6,11.1,2833.6,0
298.8,309.9,1629,31.9,49,51965.1,11.1,1563.1,0
298.9,310.0,1776,25.7,51,45643.2,11.1,1310.7,0
298.8,310.0,1530,38.3,53,58599.0,11.2,2029.9,0
298.9,310.0,1719,27.3,58,46928.7,11.1,1583.4,0
298.8,309.9,1495,35.2,60,52624.0,11.1,2112.0,0
298.8,309.7,1450,43.1,63,62495.0,10.9,2715.3,0
298.8,309.8,1563,38.8,65,60644.4,11.0,2522.0,0
298.9,309.9,1501,37.1,70,55687.1,11.0,2597.0,0
298.8,309.9,1351,47.2,73,63767.2,11.1,3445.6,0
298.9,309.9,1365,46.5,75,63472.5,11.0,3487.5,0
298.8,309.9,1525,39.7,77,60542.5,11.1,3056.9,0
298.8,309.8,1288,61.9,79,79727.2,11.0,4890.1,0
298.6,309.6,1423,42.7,82,60762.1,11.0,3501.4,0
298.5,309.6,1502,39.4,84,59178.8,11.1,3309.6,0
298.5,309.5,1428,43.5,87,62118.0,11.0,3784.5,0
298.6,309.5,1566,38.1,89,59664.6,10.9,3390.9,0
298.5,309.5,1483,44.8,92,66438.4,11.0,4121.6,0
298.6,309.6,1593,33.3,95,53046.9,11.0,3163.5,0
298.5,309.6,1724,26.4,100,45513.6,11.1,2640.0,0
298.5,309.7,2617,12.1,102,31665.7,11.2,1234.2,1
298.6,309.7,1294,59.4,104,76863.6,11.1,6177.6,0
298.6,309.6,1533,40.7,106,62393.1,11.0,4314.2,0
298.5,309.4,1671,31.8,108,53137.8,10.9,3434.4,0
298.5,309.5,1370,52.4,113,71788.0,11.0,5921.2,0
298.5,309.6,1462,45.1,115,65936.2,11.1,5186.5,0
298.4,309.5,1545,36.6,117,56547.0,11.1,4282.2,0
298.4,309.5,1484,41.7,119,61882.8,11.1,4962.3,0
298.4,309.5,1344,45.3,122,60883.2,11.1,5526.6,0
298.4,309.5,1357,50.1,125,67985.7,11.1,6262.5,0
298.5,309.6,1572,33.0,127,51876.0,11.1,4191.0,0
298.5,309.6,1861,26.9,130,50060.9,11.1,3497.0,0
298.5,309.5,1548,44.5,132,68886.0,11.0,5874.0,0
298.6,309.8,1496,37.7,134,56399.2,11.2,5051.8,0
298.6,309.7,1314,49.7,136,65305.8,11.1,6759.2,0
298.6,309.7,1422,49.7,139,70673.4,11.1,6908.3,0
298.6,309.8,1842,20.1,142,37024.2,11.2,2854.2,0
298.7,309.9,1434,53.0,144,76002.0,11.2,7632.0,0
298.8,310.1,1585,31.3,147,49610.5,11.3,4601.1,0
298.8,310.1,1704,30.7,150,52312.8,11.3,4605.0,0
298.9,310.2,1971,23.2,155,45727.2,11.3,3596.0,0
299.0,310.3,1431,39.9,157,57096.9,11.3,6264.3,0
298.9,310.4,1546,37.7,159,58284.2,11.5,5994.3,0
298.9,310.3,1496,36.3,161,54304.8,11.4,5844.3,0
298.9,310.3,1243,63.0,163,78309.0,11.4,10269.0,0
299.0,310.4,1452,46.2,168,67082.4,11.4,7761.6,0
299.1,310.6,1380,44.7,170,61686.0,11.5,7599.0,0
299.2,310.6,1567,38.4,172,60172.8,11.4,6604.8,0
299.1,310.5,1628,35.9,174,58445.2,11.4,6246.6,0
299.1,310.4,1505,46.1,176,69380.5,11.3,8113.6,0
299.0,310.3,1827,28.0,178,51156.0,11.3,4984.0,0
299.0,310.3,1577,40.0,181,63080.0,11.3,7240.0,0
298.9,310.2,1304,57.2,183,74588.8,11.3,10467.6,0
298.9,310.1,1324,54.6,185,72290.4,11.2,10101.0,0
298.8,310.0,1537,39.9,190,61326.3,11.2,7581.0,0
298.8,310.1,1501,48.7,192,73098.7,11.3,9350.4,0
298.7,309.9,1654,29.1,195,48131.4,11.2,5674.5,0
298.7,310.0,1519,38.1,198,57873.9,11.3,7543.8,0
298.7,309.9,1371,51.3,201,70332.3,11.2,10311.3,0
298.7,309.8,1181,65.9,203,77827.9,11.1,13377.7,1
298.6,309.8,1469,42.8,205,62873.2,11.2,8774.0,0
298.6,309.8,1637,34.6,207,56640.2,11.2,7162.2,0
298.6,309.8,1370,56.0,0,76720.0,11.2,0.0,0
298.6,309.9,1630,30.6,2,49878.0,11.3,61.2,0
298.6,310.0,1517,39.0,4,59163.0,11.4,156.0,0
298.6,309.9,1668,32.3,6,53876.4,11.3,193.8,0
298.6,309.9,1818,24.9,9,45268.2,11.3,224.1,0
298.6,310.0,1541,36.9,12,56862.9,11.4,442.8,0
298.5,309.9,1482,42.1,15,62392.2,11.4,631.5,0
298.6,310.1,1439,49.9,17,71806.1,11.5,848.3,0
298.5,310.0,1492,41.2,19,61470.4,11.5,782.8,0
298.4,309.9,1725,27.8,21,47955.0,11.5,583.8,0
298.4,310.0,1559,44.2,23,68907.8,11.6,1016.6,0
298.5,310.0,1435,42.5,25,60987.5,11.5,1062.5,0
298.6,310.0,1512,37.5,27,56700.0,11.4,1012.5,0
298.6,309.9,1564,37.1,30,58024.4,11.3,1113.0,0
